sgRNA	Gene	BeadSP	BeadDN	BeadDP	CcSP	CcDN	CcDP	Plasmid5kCTRL
EZH2_02	EZH2	104.8163364807574	91.42232405128095	495.8692233199844	116.76311706255225	74.41387654068322	138.73007190164387	182.13092539701137
TAOK3_01	TAOK3	136.86761292528652	196.64424418577414	190.71893204614787	299.9052664277883	735.063902414066	773.4201508516645	155.41111897649174
RAB7A-INTRON_13	NE_78	196.63891224075977	131.09616279051608	52.44770631269066	194.33861264520684	87.11868473055597	31.21426617786987	177.76850802223265
ORAI1_03	ORAI1	75.36381218037928	102.34700428382396	96.94879045679183	146.3537700167607	41.74436976672473	10.40475539262329	186.49334277179008
SYK_03	SYK	97.88633076302138	114.42165085663466	77.87689725217705	48.7845900055869	203.27693103796392	34.68251797541097	146.14098205508697
ARHGEF9_02	ARHGEF9	200.97016581434477	188.59447980390033	230.45204288909534	180.74290723381375	297.6555061627329	3135.2996249771513	178.31381019408
MRC1_04	MRC1	111.74634219849342	157.54538861667285	182.77230987755837	275.1130977364245	756.8435735967049	527.1742732262467	173.40609064745394
CDH13_03	CDH13	214.8301772498168	205.26899173778176	239.98798949140274	646.1958807297412	720.54412162564	169.94433807951373	199.58059489612623
AIRE_02	AIRE	232.15519154415688	430.662394430248	518.119765392035	370.28303561617594	1049.0541619637781	65.89678415328083	183.76683191255339
NMUR1_04	NMUR1	272.86897513585603	330.6153228269594	375.0805663574241	27.991158199926907	58.079123153703975	41.61902157049316	153.22991028910238
IL1R1_03	IL1R1	129.93760720755049	194.34431150523875	126.35129248057297	22.39292655994153	87.11868473055597	0.0	183.76683191255339
CD53_03	CD53	130.8038579222675	169.0450520193497	293.23035802095234	253.5199185536237	228.6865474177094	1189.610366556596	159.2282341794231
ACHE_01	ACHE	185.3776529494387	130.52117962038224	127.1459546974319	523.8345320272035	517.267190587676	2729.514164664843	171.22488196006458
CRYGD_03	CRYGD	157.6576300784946	332.34027233736094	172.44170105839203	154.35124378816838	29.039561576851987	72.83328774836303	161.40944286681247
SRPX2_03	SRPX2	237.35269583245892	254.14256119915837	113.63669701082976	38.3878741027569	90.74862992766246	117.9205611163973	181.58562322516403
AEBP1_02	AEBP1	245.14895226491194	159.27033812707435	84.23419498704864	268.71511871929835	108.89835591319495	58.96028055819865	206.1242209582943
Non_Targeting_Human_CRko_0041	NT_41	284.9964851418941	356.48956548298236	186.74562096185312	534.2312479300335	555.3816151572943	36850.17534887415	197.9446883805842
CCL5_02	CCL5	212.2314251056658	174.21990055055429	106.48473705909923	194.33861264520684	836.7023679330479	0.0	145.59567988323963
CD2_04	CD2	241.68394940604392	205.26899173778176	115.22602144454767	127.95958034252301	324.88009514103163	34.68251797541097	151.59400377356036
GGT5_02	GGT5	195.77266152604275	270.242089962906	174.82568770896887	1094.0544119285717	929.2659704592636	5618.567912016577	139.5973559929189
GLMP_02	GLMP	166.32013722566464	183.9946144428296	109.66338592653503	53.58307426843151	308.54534175405234	79.76979134344522	189.76515580287412
AEBP1_03	AEBP1	107.4150886249084	71.87289626673031	70.7249373004465	624.6027015469405	295.8405335641796	988.4517622992125	165.77186024159118
EMB_04	EMB	110.88009148377643	173.0699342102866	201.0495408653142	514.2375635015144	277.69080757864714	2483.268287039425	181.58562322516403
NGFR_01	NGFR	251.21270726793097	151.22057374520057	125.55663026371401	127.15983296538224	442.8533140469928	76.30153954590412	227.93630783218788
LCAT_04	LCAT	190.57515723774074	185.71956395323113	156.54845672121303	109.56539066828533	107.08338331464171	52.02377696311645	137.41614730552953
RPS10P5_03	RPS10P5	141.19886649887155	243.79286413674922	39.733110842947475	164.74795969099839	165.16250646834567	378.0394459319795	159.77353635127045
ABCF1_03	ABCF1	114.34509434264444	104.0719537942255	89.00216828820234	317.49970872488524	698.7644504430009	1626.6100930467744	195.76347969319485
RB1_01	RB1	211.36517439094882	225.9683858626001	325.81150891216924	11.996210657111533	239.5763830090289	0.0	140.14265816476623
PACS1_03	PACS1	58.905048600756224	94.87222307208401	73.10892395102334	359.0865723362052	23.59464378119224	187.28559706721921	172.31548630375926
TRIM68_03	TRIM68	90.09007433056834	168.47006884921583	111.25271036025292	5.598231639985382	23.59464378119224	0.0	176.67790367853797
IRF8_01	IRF8	110.01384076905943	243.21788096661538	219.32677185307006	387.0777305361321	1357.5995037178304	291.33315099345214	183.76683191255339
DNM1_01	DNM1	147.26262150189058	160.99528763747588	265.4171804308891	8.797221148548457	7.259890394212997	0.0	168.49837110082788
S100A10_02	S100A10	63.23630217434124	62.098182374454986	113.63669701082976	224.72901297655605	49.004260160937726	10654.469522046249	129.23661472781944
LRP4_02	LRP4	40.713783591699155	101.77202111369012	36.55446197551167	161.5489701824353	145.19780788425993	3.4682517975410967	183.22152974070605
KCNN2_03	KCNN2	147.26262150189058	162.7202371478774	139.06588795031615	1110.849106848528	1058.1290249565443	5844.004278856748	196.3087818650422
HLF_04	HLF	123.00760148981448	155.82043910627132	282.899749201786	1009.2811899516503	925.6360252621571	124.85706471147948	142.3238668521556
SNHG32_03	C6orf48	299.72274729208317	212.16878977938788	306.7396157075545	7.197726394266919	0.0	0.0	151.04870160171302
ZEB1_04	ZEB1	136.86761292528652	291.51646725785815	168.46838997409728	4.798484262844613	5.444917795659748	0.0	130.32721907151412
CRELD2_01	CRELD2	256.410211556233	203.54404222738023	162.90575445608462	51.183832137009205	96.19354772332221	45.08727336803426	174.49669499114862
TSPAN3_04	TSPAN3	274.60147656529006	426.6375122393111	154.95913228749515	493.44413169585437	63.52404094936372	93.64279853360961	158.13762983572843
CD72_02	CD72	84.89257004226633	139.72091034252372	280.51576255120915	85.57296935406227	2005.5447214013404	436.9997264901782	189.76515580287412
TAF7_04	TAF7	157.6576300784946	150.0706074049329	116.02068366140662	36.78837934847537	192.38709544664442	13.873007190164387	153.77521246094972
NCF1_02	NCF1	177.58139651698568	156.970405446539	70.7249373004465	547.0272059642858	671.5398614647022	180.34909347213704	146.14098205508697
SOD2_04	SOD2	129.93760720755049	235.74309975487543	72.3142617341644	13.59570541139307	110.7133285117482	0.0	189.21985363102678
MYD88_04	MYD88	84.89257004226633	112.69670134623313	95.35946602307394	50.384084759868436	166.97747906689892	1054.3485464524933	160.3188385231178
WNT1_04	WNT1	131.6701086369845	247.8177463276861	351.2406998516557	44.78585311988306	1.8149725985532492	24.277762582787677	179.40441453777467
VAMP5_04	VAMP5	178.4476472317027	164.44518665827894	230.45204288909534	361.4858144676275	431.96347845567334	329.4839207664042	119.96647780641467
ALG10B_02	ALG10B	182.7789008052877	148.34565789453137	173.23636327525097	301.50476118206984	254.0961637974549	24.277762582787677	172.31548630375926
SLC2A1_03	SLC2A1	116.94384648679545	85.09750917980868	123.9673058299961	55.18256902271305	21.779671182638992	183.81734526967813	196.85408403688953
PLAAT3_01	PLA2G16	102.2175843366064	139.1459271723899	166.08440332352043	10.396715902829994	0.0	31.21426617786987	153.22991028910238
TMEM8B_03	TMEM8B	84.89257004226633	218.49360465086014	217.73744741935215	373.48202512473904	199.6469858408574	239.30937403033568	181.58562322516403
CD79B_04	CD79B	96.15382933358737	75.8977784576672	172.44170105839203	37.588126725616135	7.259890394212997	669.3725969254317	192.49166666211082
DEFB108B_03	DEFB108B	132.53635935170152	136.27101132172066	210.5854874676216	752.5622818894634	1125.2830111030146	204.6268560549247	122.14768649380403
LIG4_03	LIG4	43.31253573585017	89.12239137074559	67.5462884330107	102.36766427401841	29.039561576851987	3.4682517975410967	130.87252124336146
CD109_01	CD109	180.18014866113668	78.19771113820258	131.91392799858562	287.109308393536	183.31223245387818	2469.395279849261	154.32051463279706
EIF3E_02	EIF3E	136.86761292528652	142.59582619319295	153.36980785377725	19.99368442851922	65.33901354791698	152.60307909180824	172.31548630375926
RTN4RL2_04	RTN4RL2	119.54259863094646	211.59380660925405	256.67589604544065	188.74038100522145	241.39135560758214	1706.3798843902196	221.3926817700198
PDPN_01	PDPN	213.96392653509983	235.16811658474157	321.8381978278745	275.91284511356525	208.72184883362365	4983.877833066556	142.86916902400293
FGF8_01	FGF8	103.9500857660404	186.29454712336496	123.17264361313717	190.33987575950297	698.7644504430009	284.3966473983699	166.31716241343852
TNFRSF13C_03	TNFRSF13C	25.121270726793096	79.34767747847026	47.67973301153697	91.97094837118841	52.63420535804423	766.4836472565823	148.86749291432366
EZH2_04	EZH2	115.21134505736144	96.0221894123517	119.99399474570137	14.395452788533838	61.709068350810476	24.277762582787677	173.95139281930128
TGFBI_02	TGFBI	181.0463993758537	194.9192946753726	76.28757281845915	246.3221921593568	208.72184883362365	114.4523093188562	197.39938620873687
GPR132_03	GPR132	123.00760148981448	152.37054008546826	128.7352791311498	1112.4486016028095	1439.2732706527265	2101.7605893099044	179.949716709622
HSPA5_03	HSPA5	84.02631932754932	53.47343482244735	93.77014158935603	15.195200165674608	194.20206804519768	27.746014380328774	175.04199716299595
COMMD6_03	COMMD6	189.70890652302373	292.09145042799196	143.83386125146984	55.18256902271305	70.78393134357673	31.21426617786987	182.13092539701137
IL1RAPL1_04	IL1RAPL1	215.69642796453383	222.51848684179703	272.56914038261965	148.753012148183	330.32501293669134	3981.553063577179	152.68460811725504
ASIC1_04	ASIC1	71.03255860679427	131.67114596064994	23.839866505768484	263.9166344564537	85.30371213200272	3.4682517975410967	152.68460811725504
DEFB123_04	DEFB123	121.27510006038047	177.09481640122348	263.82785599717124	389.47697266755443	257.7261089945614	627.7535753549384	149.412795086171
PLAAT3_04	PLA2G16	172.38389222868366	97.74713892275322	328.19549556274615	295.90652954208446	248.65124600179513	2028.9273015615415	164.13595372604917
MAS1_02	MAS1	173.25014294340068	186.29454712336496	294.0250202378113	11.996210657111533	5.444917795659748	20.80951078524658	171.77018413191192
THBD_03	THBD	114.34509434264444	116.72158353717002	202.63886529903212	9.596968525689226	92.5636025262157	20.80951078524658	195.76347969319485
GRAP2_04	GRAP2	140.33261578415454	117.87154987743772	202.63886529903212	223.92926559941526	49.004260160937726	62.42853235573974	171.22488196006458
HFE_02	HFE	162.85513436679662	137.9959608321222	259.85454491287646	419.86737299890365	767.7334091880244	2184.998632450891	153.77521246094972
SUN2_01	SUN2	135.13511149585253	154.67047276600363	158.9324433717899	75.97600082837303	63.52404094936372	2146.847862677939	184.85743625624806
KRT10_02	KRT10	167.18638794038165	310.4909118722749	221.7107585036469	385.4782357818506	85.30371213200272	114.4523093188562	128.6913125559721
VTCN1_01	VTCN1	96.15382933358737	82.79757649927332	229.6573806722364	201.53633903947375	230.50152001626265	142.19832369918495	151.59400377356036
CD79A_03	CD79A	78.8288150392473	103.49697062409165	114.43135922768872	63.18004279412074	629.7954916979775	0.0	137.41614730552953
SOCS2_02	SOCS2	77.0963136098133	72.44787943686416	58.80500404756226	255.11941330790526	1217.8466136292302	305.2061581836165	162.50004721050715
MCAM_03	MCAM	187.97640509358973	234.59313341460773	210.5854874676216	3.998736885703844	107.08338331464171	0.0	167.95306892898054
R3HDM1_02	R3HDM1	222.62643368226986	186.8695302934988	247.13994944313328	169.54644395384298	39.929397168171484	915.6184745508496	189.76515580287412
TGFBI_01	TGFBI	64.96880360377524	117.29656670730387	154.16447007063618	605.408764495562	1401.1588460831083	90.17454673606852	178.85911236592733
DMD-INTRON_07	NE_42	203.56891795849577	142.0208430230591	224.09474515422374	39.18762147989767	49.004260160937726	52.02377696311645	134.1443342744455
SEPTIN6_01	SEPTIN6	128.2051057781165	144.32077570359445	158.9324433717899	782.1529348436719	974.6402854230948	579.1980501893631	137.96144947737687
EMB_02	EMB	92.68882647471935	210.44384026898635	129.52994134800875	283.11057150783216	566.2714507486138	1519.0942873230003	190.31045797472146
PSMB8_01	PSMB8	182.7789008052877	152.9455232556021	142.24453681775196	67.97852705696535	98.00852032187545	24.277762582787677	218.12086873893577
PSMA3_01	PSMA3	81.42756718339831	72.44787943686416	85.82351942076654	15.195200165674608	0.0	10.40475539262329	169.04367327267522
GOLM2_01	GOLM2	173.25014294340068	197.21922735590798	223.3000829373648	104.76690640544072	152.45769827847295	10.40475539262329	148.32219074247632
PSMA1_01	PSMA1	105.68258719547441	147.19569155426368	62.778315131857006	71.17751656552842	78.04382173778971	2067.0780713344934	131.96312558705614
IGSF5_02	IGSF5	64.96880360377524	203.54404222738023	193.1029186967247	36.78837934847537	68.96895874502347	1026.6025320721646	169.58897544452256
SIDT1_01	SIDT1	170.65139079924967	293.8163999383935	415.6083394172306	15.195200165674608	401.1089442802681	0.0	160.86414069496513
OFD1_03	OFD1	165.45388651094763	134.54606181131913	135.0925768660214	72.77701131980996	61.709068350810476	48.555525165575354	128.14601038412476
PSEN1_01	PSEN1	175.84889508755168	290.9414840877243	168.46838997409728	87.97221148548456	315.80523214826536	17.341258987705483	191.40106231841614
EPHX3_04	EPHX3	113.47884362792743	100.04707160328859	139.8605501671751	22.39292655994153	65.33901354791698	1623.1418412492333	136.8708451336822
WDFY2_02	WDFY2	182.7789008052877	126.49629742944535	215.3534607687753	152.75174903388685	161.5325612712392	24.277762582787677	169.58897544452256
CD63_02	CD63	212.2314251056658	79.34767747847026	364.7499575382578	26.39166344564537	34.484479372511736	31.21426617786987	156.50172332018641
KIF17_02	KIF17	205.3014193879298	188.59447980390033	251.11326052742803	228.72774986225988	471.8928756238448	117.9205611163973	161.40944286681247
PTGER4_02	PTGER4	135.13511149585253	126.49629742944535	133.5032524323035	358.28682495906446	395.6640264846083	284.3966473983699	163.0453493823545
IL20RB_04	IL20RB	136.86761292528652	182.8446481025619	213.7641363350574	222.32977084513374	81.67376693489622	180.34909347213704	160.86414069496513
C7orf50_01	C7orf50	347.3665366015183	436.41222613158646	180.38832322698153	3.998736885703844	27.224588978298737	0.0	176.13260150669063
SPI1_C3	SPI1	148.99512293132457	134.54606181131913	261.44386934659434	214.33229707372604	205.09190363651717	1418.5149851943086	220.30207742632513
MUC17_04	MUC17	90.09007433056834	111.54673500596544	141.449874600893	431.8635836560152	344.84479372511737	45.08727336803426	172.8607884756066
IQCJ-SCHIP1_01	IQCJ-SCHIP1	79.6950657539643	125.9213142593115	173.23636327525097	306.30324544491447	497.30249200359026	190.75384886476033	178.31381019408
IQCD_02	IQCD	155.0588779343436	167.895085679082	227.27339402165953	242.32345527365294	34.484479372511736	114.4523093188562	181.58562322516403
P2RY1_02	P2RY1	132.53635935170152	239.19299877567846	195.48690534730156	60.78080066269843	90.74862992766246	6.936503595082193	170.1342776163699
RIPK1_02	RIPK1	90.09007433056834	103.49697062409165	64.3676395655749	140.75553837677532	166.97747906689892	3294.839207664042	139.05205382107155
IL2RA_03	IL2RA	105.68258719547441	109.82178549556392	81.05554611961284	36.78837934847537	72.59890394212997	0.0	176.67790367853797
ITGA8_01	ITGA8	168.91888936981564	107.52185281502854	106.48473705909923	87.97221148548456	32.66950677395849	0.0	164.6812558978965
SLITRK6_04	SLITRK6	157.6576300784946	189.74444614416802	64.3676395655749	80.77448509121766	245.02130080468865	52.02377696311645	132.50842775890348
ATP6V0A2_03	ATP6V0A2	90.09007433056834	47.72360312110892	39.733110842947475	268.71511871929835	98.00852032187545	665.9043451278906	186.49334277179008
EPHB6_04	EPHB6	208.7664222467978	306.46602968133806	166.08440332352043	33.58938983991229	346.6597663236706	0.0	175.5872993348433
SLC3A2_03	SLC3A2	116.07759577207844	122.47141523850844	143.0391990346109	98.36892738831456	39.929397168171484	0.0	175.5872993348433
CCDC167_03	CCDC167	84.02631932754932	63.823131884856515	109.66338592653503	15.195200165674608	43.559342365277985	0.0	138.5067516492242
RUNX2_03	RUNX2	233.8876929735909	265.6422246018352	108.86872370967608	247.92168691363833	863.9269569113467	1539.903798108247	187.03864494363742
ARL4C_02	ARL4C	237.35269583245892	108.67181915529623	204.22818973275	97.5691800111738	214.16676662928342	65.89678415328083	163.0453493823545
SPRING1_01	SPRING1	131.6701086369845	225.9683858626001	176.41501214268678	27.991158199926907	59.89409575225722	10.40475539262329	173.40609064745394
SCARA5_02	SCARA5	149.86137364604159	247.24276315755228	277.33711368377334	22.39292655994153	221.4266570234964	65.89678415328083	169.04367327267522
VNN2_01	VNN2	76.2300628950963	66.69804773552573	100.92210154108658	15.195200165674608	27.224588978298737	45.08727336803426	106.33392351023119
LILRB4_04	LILRB4	181.0463993758537	390.9885556910129	197.07622978101946	38.3878741027569	10.889835591319496	6.936503595082193	151.59400377356036
IL1R1_02	IL1R1	164.58763579623064	112.69670134623313	84.23419498704864	207.9343180565999	234.13146521336915	412.7219639073905	165.77186024159118
SOD2_01	SOD2	78.8288150392473	102.34700428382396	270.9798159489018	131.1585698510861	94.37857512476896	58.96028055819865	185.4027384280954
CISH_02	CISH	187.11015437887272	232.29320073407237	148.60183455262356	615.805480398392	804.0328611590894	1505.221280132836	183.76683191255339
IFNLR1_03	IFNLR1	110.88009148377643	147.19569155426368	267.80116708146596	363.8850565990498	740.5088202097256	3204.6646609279733	189.21985363102678
MPEG1_01	MPEG1	129.93760720755049	91.9973072214148	130.32460356486772	800.5471245179095	1099.873394723269	3995.4260707673434	154.32051463279706
CD59_02	CD59	129.0713564928335	257.01747704982756	252.70258496114593	165.54770706813915	54.449177956597474	69.36503595082193	202.85240792721027
TMEM248_01	TMEM248	47.643789309435185	110.39676866569775	89.00216828820234	600.6102802327174	177.86731465821842	138.73007190164387	145.59567988323963
IDS_04	IDS	142.93136792830555	179.39474908175885	189.12960761242996	145.55402263961992	139.7528900886002	48.555525165575354	164.6812558978965
ANKRD13A_04	ANKRD13A	155.9251286490606	150.64559057506673	273.3638025994786	23.992421314223066	74.41387654068322	0.0	144.50507553954495
HLA-F_04	HLA-F	84.02631932754932	136.27101132172066	51.65304409583172	2002.567432360485	996.4199566057338	7519.169897069098	170.1342776163699
PRLR_02	PRLR	96.15382933358737	124.19636474890997	123.17264361313717	373.48202512473904	188.75715024953791	336.42042436148637	181.58562322516403
ERP44_02	ERP44	130.8038579222675	206.41895807804946	135.0925768660214	27.19141082278614	47.18928756238448	45.08727336803426	173.40609064745394
ITIH1_02	ITIH1	206.16767010264678	87.39744186034406	256.67589604544065	159.94947542815376	90.74862992766246	700.5868631033015	149.95809725801834
TGFB3_03	TGFB3	147.26262150189058	133.9710786411853	197.8708919978784	47.98484262844613	125.23310930017419	20.80951078524658	194.67287534950017
BCL10_01	BCL10	107.4150886249084	141.44585985292525	127.1459546974319	129.55907509680455	39.929397168171484	756.078891863959	183.22152974070605
CLSTN2_04	CLSTN2	168.05263865509863	190.8944124844357	187.54028317871206	256.7189080621868	263.17102679022116	135.26182010410278	160.86414069496513
KCNH5_04	KCNH5	151.59387507547558	157.54538861667285	128.7352791311498	2342.460067645312	2252.3809948045823	2313.3239489599114	158.13762983572843
PTK2_02	PTK2	132.53635935170152	99.47208843315475	123.17264361313717	150.35250690246454	252.28119119890164	90.17454673606852	153.77521246094972
FGB_04	FGB	118.67634791622946	71.29791309659647	84.23419498704864	55.982316399853815	58.079123153703975	260.11888481558225	140.14265816476623
ZBTB1_03	ZBTB1	184.51140223472171	130.52117962038224	221.7107585036469	319.09920347916676	103.4534381175352	8136.518717031413	148.32219074247632
CD47_01	CD47	147.26262150189058	117.29656670730387	127.94061691429086	171.14593870812453	70.78393134357673	756.078891863959	170.67957978821724
BBS10_01	BBS10	157.6576300784946	143.17080936332678	250.3185983105691	181.54265461095451	299.47047876128613	558.3885394041166	143.9597733676976
PDE4B_04	PDE4B	129.0713564928335	81.07262698887179	144.6285234683288	284.7100662621137	390.2191086889486	1376.8959636238153	135.78024078998752
PLVAP_02	PLVAP	160.2563822226456	104.0719537942255	107.27939927595817	375.8812672561613	70.78393134357673	3988.489567172261	162.50004721050715
JAK3_C4	JAK3	53.7075443124542	114.42165085663466	85.02885720390759	168.74669657670222	21.779671182638992	946.8327407287194	177.76850802223265
Non_Targeting_Human_CRko_0087	NT_87	187.11015437887272	201.24410954684487	219.32677185307006	354.2880880733606	237.76141041047563	152.60307909180824	179.40441453777467
B3GNT2_03	B3GNT2	92.68882647471935	109.82178549556392	203.43352751589106	1281.9950455566525	1412.0486816744278	1050.8802946549522	162.50004721050715
UBASH3A_02	UBASH3A	76.2300628950963	69.57296358619494	48.47439522839591	508.63933186152894	923.8210526636038	145.66657549672607	72.52518885569614
IGFBP6_03	IGFBP6	110.01384076905943	265.6422246018352	166.87906554037937	774.1554610722642	1326.7449695424252	1654.356107427103	171.77018413191192
SEMA4B_01	SEMA4B	75.36381218037928	212.7437729495217	99.33277710736868	82.37397984549919	78.04382173778971	38.15076977295206	187.03864494363742
TMEM179B_01	TMEM179B	33.78377787396313	102.9219874539578	38.14378640922958	30.390400331349216	65.33901354791698	48.555525165575354	165.77186024159118
BLK_01	BLK	150.72762436075857	83.947542839541	390.17914847774415	19.99368442851922	684.244669654575	0.0	147.23158639878164
JKAMP_01	JKAMP	245.14895226491194	195.49427784550645	202.63886529903212	321.49844561058904	212.35179403073016	17334.322484110402	162.50004721050715
CYBB_04	CYBB	248.61395512377996	304.7410801709365	243.9613005756975	88.77195886262534	96.19354772332221	568.7932947967398	173.95139281930128
PLBD2_03	PLBD2	153.32637650490958	215.61868880019094	247.9346116599922	17.594442297096915	74.41387654068322	114.4523093188562	164.6812558978965
GPR171_04	GPR171	48.51004002415219	26.449225826156756	112.04737257711187	77.57549558265458	232.3164926148159	69.36503595082193	98.69969310436844
CFAP73_01	CCDC42B	67.56755574792626	105.22192013449317	129.52994134800875	311.90147708489985	263.17102679022116	52.02377696311645	147.77688857062898
ITGAE_02	ITGAE	155.0588779343436	148.9206410646652	114.43135922768872	1273.9975717852446	575.34631374138	312.1426617786987	155.41111897649174
NEGR1_01	NEGR1	57.17254717132222	87.9724250304779	143.0391990346109	303.9040033134921	45.37431496383123	65.89678415328083	204.48831444275228
MEN1_04	MEN1	35.516279303397134	58.07330018351809	150.19115898634143	11.996210657111533	3.6299451971064984	0.0	124.32889518119339
IL21_04	IL21	113.47884362792743	206.41895807804946	101.71676375794553	11.196463279970764	39.929397168171484	3561.8945960747064	128.6913125559721
BSG_01	BSG	134.26886078113552	82.79757649927332	165.2897411066615	55.18256902271305	47.18928756238448	419.6584675024727	170.67957978821724
TXNDC15_01	TXNDC15	171.51764151396665	200.09414320657717	46.09040857781907	99.9684221425961	143.38283528570668	156.07133088934935	184.31213408440072
GPR65_02	GPR65	228.6901886852889	252.41761168875684	69.93027508358755	102.36766427401841	321.2501499439251	270.52364020820556	175.04199716299595
IGLL1_02	IGLL1	143.79761864302256	184.56959761296343	167.67372775723834	97.5691800111738	308.54534175405234	76.30153954590412	185.4027384280954
UBA52_03	UBA52	11.261259291321043	113.84666768650081	69.13561286672861	91.97094837118841	38.11442456961824	0.0	136.32554296183486
PAM_02	PAM	226.95768725585486	197.7942105260418	405.27773059806424	15.994947542815376	232.3164926148159	0.0	165.77186024159118
PLCG1_03	PLCG1	103.9500857660404	247.24276315755228	147.8071723357646	7.197726394266919	16.334753386979244	0.0	170.1342776163699
PSMC3_04	PSMC3	129.0713564928335	179.9697322518927	47.67973301153697	365.48455135333137	528.1570261789955	1983.8400281935074	128.14601038412476
DCBLD1_04	DCBLD1	148.12887221660756	132.24612913078377	294.81968245467027	32.789642462771525	297.6555061627329	166.47608628197264	166.31716241343852
SORL1_04	SORL1	118.67634791622946	71.29791309659647	185.95095874499418	427.8648467703113	902.0413814809649	1033.5390356672467	165.77186024159118
TNFRSF10B_01	TNFRSF10B	123.00760148981448	119.0215162177054	193.89758091358365	44.78585311988306	101.63846551898196	0.0	174.49669499114862
MED11_02	MED11	107.4150886249084	152.9455232556021	963.9252690499056	68.77827443410612	41.74436976672473	221.9681150426302	188.1292492873321
HBEGF_04	HBEGF	134.26886078113552	113.27168451636697	105.69007484224028	139.95579099963453	406.55386207592784	24.277762582787677	159.2282341794231
TES_01	TES	115.21134505736144	116.14660036703619	156.54845672121303	161.5489701824353	145.19780788425993	187.28559706721921	137.41614730552953
CXCL10_04	CXCL10	113.47884362792743	143.74579253346062	163.7004166729436	171.9456860852653	197.83201324230416	669.3725969254317	153.77521246094972
ST3GAL3_01	ST3GAL3	247.74770440906295	219.64357099112783	192.30825647986578	259.91789757074986	386.5891634918421	48.555525165575354	182.6762275688587
Bas_Safe_C2	Bas_Safe	152.4601257901926	156.970405446539	119.99399474570137	217.5312865822891	221.4266570234964	76.30153954590412	185.94804059994274
RACGAP1_02	RACGAP1	172.38389222868366	155.82043910627132	136.6819012997393	238.3247183879491	101.63846551898196	326.0156689688631	189.76515580287412
LCAT_01	LCAT	118.67634791622946	198.36919369617564	102.51142597480448	354.2880880733606	399.2939716817148	107.515805723774	181.58562322516403
MED12_01	MED12	174.98264437283467	214.46872245992324	110.45804814339397	182.3424019880953	137.93791749004694	48.555525165575354	215.9396600515464
SERPINE2_01	SERPINE2	191.44140795245772	156.970405446539	160.52176780550778	198.33734953091067	851.2221487214739	527.1742732262467	143.9597733676976
FOLR2_04	FOLR2	118.67634791622946	75.32279528753337	93.77014158935603	188.74038100522145	81.67376693489622	235.8411222327946	129.23661472781944
SERPINE2_02	SERPINE2	133.4026100664185	151.7955569153344	146.21784790204669	546.2274585871451	221.4266570234964	3943.402293804227	178.85911236592733
STRC_01	STRC	143.79761864302256	169.0450520193497	112.84203479397083	5.598231639985382	0.0	0.0	164.6812558978965
ETV6_03	ETV6	174.98264437283467	105.79690330462702	236.80934062396693	7.197726394266919	324.88009514103163	3.4682517975410967	169.04367327267522
KRT9_01	KRT9	226.09143654113788	151.22057374520057	274.9531270331965	394.275456930399	250.46621860034838	128.32531650902058	175.04199716299595
DEFB131A_01	DEFB131A	132.53635935170152	302.44114749040114	159.72710558864884	1653.87757592711	649.7601902820633	121.38881291393838	159.77353635127045
HLA-DQA1_01	HLA-DQA1	145.53012007245655	248.39272949781994	227.27339402165953	209.53381281088144	566.2714507486138	253.18238122050005	163.0453493823545
CLEC2B_03	CLEC2B	194.04016009660876	248.39272949781994	135.88723908288034	511.0385739929513	1192.4369972494846	870.5312011828153	149.95809725801834
LZTFL1_04	LZTFL1	228.6901886852889	120.74646572810693	217.73744741935215	1380.363972944967	3831.407155545909	183.81734526967813	208.30542964568366
ARSB_02	ARSB	122.14135077509746	141.44585985292525	27.81317759006323	125.5603382111007	341.21484852801086	128.32531650902058	167.95306892898054
SLC29A1_04	SLC29A1	133.4026100664185	204.1190253975141	154.16447007063618	641.3973964668966	522.7121083833358	2895.9902509468156	146.14098205508697
TNFRSF21_02	TNFRSF21	114.34509434264444	110.39676866569775	118.40467031198347	93.57044312546995	123.41813670162095	41.61902157049316	188.67455145917944
VAMP4_02	VAMP4	196.63891224075977	235.74309975487543	449.77881474216537	846.9324723920741	225.0566022206029	790.76140983937	196.85408403688953
CD9_01	CD9	119.54259863094646	217.34363831059247	168.46838997409728	23.192673937082297	130.67802709583395	0.0	166.86246458528586
IFNG_01	IFNG	185.3776529494387	227.11835220286778	296.40900688838815	1395.5591731106415	934.7108882549234	14566.657549672605	151.04870160171302
CIITA_02	CIITA	93.55507718943636	152.37054008546826	185.15629652813521	64.77953754840227	9.074862992766246	6.936503595082193	159.2282341794231
PTRH2_04	PTRH2	164.58763579623064	104.64693696435933	359.9819842371041	55.982316399853815	56.26415055515073	13.873007190164387	193.5822710058055
NUP210_02	NUP210	97.02008004830438	120.74646572810693	92.97547937249709	83.97347459978073	19.964698584085742	17.341258987705483	177.2232058503853
S1PR4_02	S1PR4	176.71514580226867	200.66912637671103	46.885070794678015	408.6709097189329	473.70784822239807	79.76979134344522	205.03361661459962
PSMD6_02	PSMD6	92.68882647471935	104.0719537942255	46.09040857781907	7.997473771407688	14.519780788425994	10.40475539262329	175.5872993348433
HSD17B11_02	HSD17B11	146.39637078717357	96.0221894123517	168.46838997409728	299.10551905064756	593.4960397269125	149.13482729426715	139.05205382107155
